# 230113-162152
f-DB3YGNCY::step02::sent01::000::CUTRES,RESULT,f-DB3YGNCY::step02::sent01::000
f-DB3YGNCY::step02::sent01::002::CRL,1,f-DB3YGNCY::step02::sent01::000
f-DB3YGNCY::step02::sent01::005::CRL,2,f-DB3YGNCY::step02::sent01::000
f-DB3YGNCY::step02::sent02::006::CUTRES1,RESULT,f-DB3YGNCY::step02::sent02::006
f-DB3YGNCY::step02::sent02::006::CUTRES1,CUI,f-DB3YGNCY::step02::sent02::010::CRL
f-DB3YGNCY::step02::sent02::006::CUTRES2,RESULT,f-DB3YGNCY::step02::sent02::006
f-DB3YGNCY::step02::sent02::003::CRL,1,f-DB3YGNCY::step02::sent02::006
f-DB3YGNCY::step02::sent02::013::CUTRES,RESULT,f-DB3YGNCY::step02::sent02::013
f-DB3YGNCY::step02::sent01::000::CUTRES,1,f-DB3YGNCY::step02::sent02::013
f-DB3YGNCY::step02::sent01::000::CUTRES,CUI,f-DB3YGNCY::step02::sent02::018::CRL
f-DB3YGNCY::step02::sent02::006::CUTRES2,2,f-DB3YGNCY::step02::sent02::013
f-DB3YGNCY::step02::sent03::000::CUTRES,RESULT,f-DB3YGNCY::step02::sent03::000
f-DB3YGNCY::step02::sent02::013::CUTRES,1,f-DB3YGNCY::step02::sent03::000
f-DB3YGNCY::step02::sent02::013::CUTRES,CUI,f-DB3YGNCY::step02::sent03::003::CRL
f-DB3YGNCY::step03::sent01::000::CUTRES,RESULT,f-DB3YGNCY::step03::sent01::000
f-DB3YGNCY::step02::sent03::000::CUTRES,1,f-DB3YGNCY::step03::sent01::000
f-DB3YGNCY::step02::sent03::000::CUTRES,CUI,f-DB3YGNCY::step03::sent01::001::SRL::0::SRLINGREDIENT
f-DB3YGNCY::step03::sent01::006::CUTRES,RESULT,f-DB3YGNCY::step03::sent01::006
f-DB3YGNCY::step03::sent01::000::CUTRES,1,f-DB3YGNCY::step03::sent01::006
f-DB3YGNCY::step04::sent01::000::CUTRES,RESULT,f-DB3YGNCY::step04::sent01::000
f-DB3YGNCY::step04::sent01::003::CRL,1,f-DB3YGNCY::step04::sent01::000
f-DB3YGNCY::step04::sent01::006::CRL,2,f-DB3YGNCY::step04::sent01::000
f-DB3YGNCY::step04::sent01::008::CRL,3,f-DB3YGNCY::step04::sent01::000
f-DB3YGNCY::step04::sent01::011::CRL,4,f-DB3YGNCY::step04::sent01::000
f-DB3YGNCY::step04::sent01::014::CUTRES,RESULT,f-DB3YGNCY::step04::sent01::014
f-DB3YGNCY::step04::sent01::000::CUTRES,1,f-DB3YGNCY::step04::sent01::014
f-DB3YGNCY::step05::sent01::007::CUTRES,RESULT,f-DB3YGNCY::step05::sent01::007
f-DB3YGNCY::step03::sent01::006::CUTRES,1,f-DB3YGNCY::step05::sent01::007
f-DB3YGNCY::step03::sent01::006::CUTRES,CUI,f-DB3YGNCY::step05::sent01::002::CRL
f-DB3YGNCY::step05::sent01::012::CUTRES,RESULT,f-DB3YGNCY::step05::sent01::012
f-DB3YGNCY::step05::sent01::007::CUTRES,1,f-DB3YGNCY::step05::sent01::012
f-DB3YGNCY::step05::sent01::007::CUTRES,CUI,f-DB3YGNCY::step05::sent01::014::CRL
f-DB3YGNCY::step06::sent01::004::CUTRES,RESULT,f-DB3YGNCY::step06::sent01::004
f-DB3YGNCY::step06::sent01::006::CRL,1,f-DB3YGNCY::step06::sent01::004
f-DB3YGNCY::step05::sent01::012::CUTRES,2,f-DB3YGNCY::step06::sent01::004
f-DB3YGNCY::step05::sent01::012::CUTRES,CUI,f-DB3YGNCY::step06::sent01::009::CRL
f-DB3YGNCY::step06::sent01::011::CRL,3,f-DB3YGNCY::step06::sent01::004
f-DB3YGNCY::step04::sent01::014::CUTRES,4,f-DB3YGNCY::step06::sent01::004
f-DB3YGNCY::step04::sent01::014::CUTRES,CUI,f-DB3YGNCY::step06::sent01::014::CRL
f-DB3YGNCY::step06::sent01::016::CRL,5,f-DB3YGNCY::step06::sent01::004
f-DB3YGNCY::step06::sent02::000::CUTRES,RESULT,f-DB3YGNCY::step06::sent02::000
f-DB3YGNCY::step06::sent01::004::CUTRES,1,f-DB3YGNCY::step06::sent02::000
f-DB3YGNCY::step06::sent02::002::CRL,2,f-DB3YGNCY::step06::sent02::000
f-DB3YGNCY::step06::sent02::005::CUTRES,RESULT,f-DB3YGNCY::step06::sent02::005
f-DB3YGNCY::step06::sent02::000::CUTRES,1,f-DB3YGNCY::step06::sent02::005
f-DB3YGNCY::step06::sent02::005::CUTRES,1,f-DB3YGNCY::@FINALIZE
f-DB3YGNCY::FINALRES,RESULT,f-DB3YGNCY::@FINALIZE
