# 230117-160201
f-6RCGMZKY::step01::sent01::000::CUTRES,RESULT,f-6RCGMZKY::step01::sent01::000
f-6RCGMZKY::step01::sent01::005::CRL,1,f-6RCGMZKY::step01::sent01::000
f-6RCGMZKY::step01::sent01::007::CRL,2,f-6RCGMZKY::step01::sent01::000
f-6RCGMZKY::step01::sent01::009::CRL,3,f-6RCGMZKY::step01::sent01::000
f-6RCGMZKY::step01::sent01::012::CRL,4,f-6RCGMZKY::step01::sent01::000
f-6RCGMZKY::step02::sent01::000::CUTRES,RESULT,f-6RCGMZKY::step02::sent01::000
f-6RCGMZKY::step02::sent01::000::CUTRES,CUI,f-6RCGMZKY::step02::sent01::006::CRL
f-6RCGMZKY::step01::sent01::000::CUTRES,1,f-6RCGMZKY::step02::sent01::000
f-6RCGMZKY::step03::sent01::011::CUTRES,RESULT,f-6RCGMZKY::step03::sent01::011
f-6RCGMZKY::step02::sent01::000::CUTRES,1,f-6RCGMZKY::step03::sent01::011
f-6RCGMZKY::step02::sent01::000::CUTRES,PARTOF,f-6RCGMZKY::step03::sent01::002::CRL
f-6RCGMZKY::step02::sent01::000::CUTRES,METONYM,f-6RCGMZKY::step03::sent01::013::CRL
f-6RCGMZKY::step04::sent01::000::CUTRES,RESULT,f-6RCGMZKY::step04::sent01::000
f-6RCGMZKY::step04::sent01::002::CRL,1,f-6RCGMZKY::step04::sent01::000
f-6RCGMZKY::step04::sent01::004::CUTRES,RESULT,f-6RCGMZKY::step04::sent01::004
f-6RCGMZKY::step04::sent01::000::CUTRES,1,f-6RCGMZKY::step04::sent01::004
f-6RCGMZKY::step04::sent01::000::CUTRES,CUI,f-6RCGMZKY::step04::sent01::005::SRL::1::SRLINGREDIENT
f-6RCGMZKY::step04::sent02::000::CUTRES,RESULT,f-6RCGMZKY::step04::sent02::000
f-6RCGMZKY::step03::sent01::011::CUTRES,1,f-6RCGMZKY::step04::sent02::000
f-6RCGMZKY::step03::sent01::011::CUTRES,CUI,f-6RCGMZKY::step04::sent02::002::CRL
f-6RCGMZKY::step04::sent01::004::CUTRES,2,f-6RCGMZKY::step04::sent02::000
f-6RCGMZKY::step04::sent01::004::CUTRES,CUI,f-6RCGMZKY::step04::sent02::005::CRL
f-6RCGMZKY::step04::sent02::007::CUTRES,RESULT,f-6RCGMZKY::step04::sent02::007
f-6RCGMZKY::step04::sent02::000::CUTRES,1,f-6RCGMZKY::step04::sent02::007
f-6RCGMZKY::step04::sent02::000::CUTRES,CUI,f-6RCGMZKY::step04::sent02::013::CRL
f-6RCGMZKY::step04::sent02::017::CUTRES,RESULT,f-6RCGMZKY::step04::sent02::017
f-6RCGMZKY::step04::sent02::007::CUTRES,1,f-6RCGMZKY::step04::sent02::017
f-6RCGMZKY::step05::sent01::000::CUTRES,RESULT,f-6RCGMZKY::step05::sent01::000
f-6RCGMZKY::step04::sent02::017::CUTRES,2,f-6RCGMZKY::step05::sent01::000
f-6RCGMZKY::step06::sent01::007::CUTRES1,RESULT,f-6RCGMZKY::step06::sent01::007
f-6RCGMZKY::step06::sent01::007::CUTRES2,RESULT,f-6RCGMZKY::step06::sent01::007
f-6RCGMZKY::step06::sent01::007::CUTRES2,CUI,f-6RCGMZKY::step06::sent01::013::CRL
f-6RCGMZKY::step05::sent01::000::CUTRES,1,f-6RCGMZKY::step06::sent01::007
f-6RCGMZKY::step05::sent01::000::CUTRES,CUI,f-6RCGMZKY::step06::sent01::009::CRL
f-6RCGMZKY::step06::sent01::011::CUTRES,RESULT,f-6RCGMZKY::step06::sent01::011
f-6RCGMZKY::step06::sent01::007::CUTRES2,2,f-6RCGMZKY::step06::sent01::011
f-6RCGMZKY::step06::sent01::019::CUTRES,RESULT,f-6RCGMZKY::step06::sent01::019
f-6RCGMZKY::step06::sent01::007::CUTRES1,1,f-6RCGMZKY::step06::sent01::019
f-6RCGMZKY::step06::sent01::007::CUTRES1,CUI,f-6RCGMZKY::step06::sent01::021::CRL
f-6RCGMZKY::step06::sent01::027::CRL,2,f-6RCGMZKY::step06::sent01::019
f-6RCGMZKY::step07::sent01::000::CUTRES,RESULT,f-6RCGMZKY::step07::sent01::000
f-6RCGMZKY::step06::sent01::019::CUTRES,1,f-6RCGMZKY::step07::sent01::000
f-6RCGMZKY::step07::sent01::000::CUTRES,1,f-6RCGMZKY::@FINALIZE
f-6RCGMZKY::FINALRES,RESULT,f-6RCGMZKY::@FINALIZE
