# 230115-184857
r-4::step01::sent01::000::CUTRES,RESULT,r-4::step01::sent01::000
r-4::step01::sent01::002::CRL,1,r-4::step01::sent01::000
r-4::step01::sent01::004::CUTRES,RESULT,r-4::step01::sent01::004
r-4::step01::sent01::000::CUTRES,1,r-4::step01::sent01::004
r-4::step01::sent01::006::CUTRES,RESULT,r-4::step01::sent01::006
r-4::step01::sent01::008::CRL,1,r-4::step01::sent01::006
r-4::step01::sent01::004::CUTRES,2,r-4::step01::sent01::006
r-4::step01::sent01::011::CUTRES,RESULT,r-4::step01::sent01::011
r-4::step01::sent01::006::CUTRES,1,r-4::step01::sent01::011
r-4::step02::sent01::003::CUTRES,RESULT,r-4::step02::sent01::003
r-4::step01::sent01::011::CUTRES,1,r-4::step02::sent01::003
r-4::step03::sent01::000::CUTRES1,RESULT,r-4::step03::sent01::000
r-4::step03::sent01::000::CUTRES1,CUI,r-4::step03::sent01::001::SRL::0::SRLINGREDIENT
r-4::step03::sent01::000::CUTRES1,CUI,r-4::step03::sent01::008::CRL
r-4::step03::sent01::000::CUTRES2,RESULT,r-4::step03::sent01::000
r-4::step02::sent01::003::CUTRES,1,r-4::step03::sent01::000
r-4::step04::sent01::000::CUTRES,RESULT,r-4::step04::sent01::000
r-4::step04::sent01::002::CRL,1,r-4::step04::sent01::000
r-4::step04::sent01::005::CRL,2,r-4::step04::sent01::000
r-4::step04::sent01::008::CRL,3,r-4::step04::sent01::000
r-4::step04::sent01::011::CRL,4,r-4::step04::sent01::000
r-4::step03::sent01::000::CUTRES1,5,r-4::step04::sent01::000
r-4::step05::sent01::000::CUTRES,RESULT,r-4::step05::sent01::000
r-4::step04::sent01::000::CUTRES,1,r-4::step05::sent01::000
r-4::step05::sent01::003::CUTRES,RESULT,r-4::step05::sent01::003
r-4::step05::sent01::000::CUTRES,1,r-4::step05::sent01::003
r-4::step06::sent01::000::CUTRES,RESULT,r-4::step06::sent01::000
r-4::step06::sent01::002::CRL,1,r-4::step06::sent01::000
r-4::step05::sent01::003::CUTRES,2,r-4::step06::sent01::000
r-4::step06::sent01::007::CUTRES,RESULT,r-4::step06::sent01::007
r-4::step03::sent01::000::CUTRES2,1,r-4::step06::sent01::007
r-4::step03::sent01::000::CUTRES2,CUI,r-4::step06::sent01::010::CRL
r-4::step06::sent01::015::CRL,2,r-4::step06::sent01::007
r-4::step06::sent01::018::CRL,3,r-4::step06::sent01::007
r-4::step06::sent01::000::CUTRES,4,r-4::step06::sent01::007
r-4::step06::sent01::007::CUTRES,1,r-4::@FINALIZE
r-4::FINALRES,RESULT,r-4::@FINALIZE
