# 230113-205411
r-1676::step01::sent01::000::CUTRES,RESULT,r-1676::step01::sent01::000
r-1676::step01::sent01::001::CRL,1,r-1676::step01::sent01::000
r-1676::step01::sent01::004::CUTRES1,RESULT,r-1676::step01::sent01::004
r-1676::step01::sent01::004::CUTRES1,CUI,r-1676::step01::sent01::006::CRL
r-1676::step01::sent01::004::CUTRES2,RESULT,r-1676::step01::sent01::004
r-1676::step01::sent01::004::CUTRES2,CUI,r-1676::step01::sent01::000::CUTRES
r-1676::step01::sent01::011::CUTRES,RESULT,r-1676::step01::sent01::011
r-1676::step01::sent01::004::CUTRES1,1,r-1676::step01::sent01::011
r-1676::step01::sent01::004::CUTRES1,PARTOF,r-1676::step01::sent01::015::CRL
r-1676::step01::sent01::020::CUTRES,RESULT,r-1676::step01::sent01::020
r-1676::step01::sent01::011::CUTRES,1,r-1676::step01::sent01::020
r-1676::step01::sent01::011::CUTRES,CUI,r-1676::step01::sent01::021::SRL::3::SRLINGREDIENT
r-1676::step02::sent01::000::CUTRES,RESULT,r-1676::step02::sent01::000
r-1676::step01::sent01::004::CUTRES2,1,r-1676::step02::sent01::000
r-1676::step01::sent01::020::CUTRES,2,r-1676::step02::sent01::000
r-1676::step03::sent01::000::CUTRES,RESULT,r-1676::step03::sent01::000
r-1676::step02::sent01::000::CUTRES,1,r-1676::step03::sent01::000
r-1676::step02::sent01::000::CUTRES,CUI,r-1676::step03::sent01::002::CRL
r-1676::step03::sent01::005::CUTRES,RESULT,r-1676::step03::sent01::005
r-1676::step03::sent01::000::CUTRES,1,r-1676::step03::sent01::005
r-1676::step04::sent01::000::CUTRES,RESULT,r-1676::step04::sent01::000
r-1676::step03::sent01::005::CUTRES,1,r-1676::step04::sent01::000
r-1676::step04::sent01::002::CRL,2,r-1676::step04::sent01::000
r-1676::step04::sent01::005::CUTRES,RESULT,r-1676::step04::sent01::005
r-1676::step04::sent01::007::CRL,1,r-1676::step04::sent01::005
r-1676::step04::sent01::000::CUTRES,2,r-1676::step04::sent01::005
r-1676::step04::sent01::005::CUTRES,1,r-1676::@FINALIZE
r-1676::FINALRES,RESULT,r-1676::@FINALIZE
