# 230106-194104
r-4490::step01::sent01::001::CUTRES,RESULT,r-4490::step01::sent01::001
r-4490::step01::sent01::002::CRL,1,r-4490::step01::sent01::001
r-4490::step01::sent01::004::CUTRES,RESULT,r-4490::step01::sent01::004
r-4490::step01::sent01::005::CRL,1,r-4490::step01::sent01::004
r-4490::step01::sent01::008::CRL,2,r-4490::step01::sent01::004
r-4490::step01::sent01::010::CRL,3,r-4490::step01::sent01::004
r-4490::step01::sent01::001::CUTRES,4,r-4490::step01::sent01::004
r-4490::step02::sent01::000::CUTRES,RESULT,r-4490::step02::sent01::000
r-4490::step02::sent01::001::CRL,1,r-4490::step02::sent01::000
r-4490::step02::sent01::004::CRL,2,r-4490::step02::sent01::000
r-4490::step02::sent01::006::CRL,3,r-4490::step02::sent01::000
r-4490::step02::sent01::010::CRL,4,r-4490::step02::sent01::000
r-4490::step01::sent01::004::CUTRES,5,r-4490::step02::sent01::000
r-4490::step03::sent01::000::CUTRES,RESULT,r-4490::step03::sent01::000
r-4490::step02::sent01::000::CUTRES,1,r-4490::step03::sent01::000
r-4490::step04::sent01::000::CUTRES,RESULT,r-4490::step04::sent01::000
r-4490::step04::sent01::002::CRL,1,r-4490::step04::sent01::000
r-4490::step03::sent01::000::CUTRES,2,r-4490::step04::sent01::000
r-4490::step04::sent01::007::CUTRES,RESULT,r-4490::step04::sent01::007
r-4490::step04::sent01::000::CUTRES,1,r-4490::step04::sent01::007
r-4490::step04::sent01::007::CUTRES,1,r-4490::@FINALIZE
r-4490::FINALRES,RESULT,r-4490::@FINALIZE
