# 230109-130733
r-3415::step01::sent01::000::CUTRES,RESULT,r-3415::step01::sent01::000
r-3415::step01::sent01::002::CRL,1,r-3415::step01::sent01::000
r-3415::step01::sent01::004::CRL,2,r-3415::step01::sent01::000
r-3415::step01::sent01::007::CRL,3,r-3415::step01::sent01::000
r-3415::step01::sent01::009::CRL,4,r-3415::step01::sent01::000
r-3415::step02::sent01::000::CUTRES,RESULT,r-3415::step02::sent01::000
r-3415::step02::sent01::000::CUTRES,CUI,r-3415::step02::sent01::004::CRL
r-3415::step02::sent01::002::CRL,1,r-3415::step02::sent01::000
r-3415::step02::sent01::006::CUTRES,RESULT,r-3415::step02::sent01::006
r-3415::step02::sent01::000::CUTRES,1,r-3415::step02::sent01::006
r-3415::step01::sent01::000::CUTRES,2,r-3415::step02::sent01::006
r-3415::step01::sent01::000::CUTRES,METONYM,r-3415::step02::sent01::009::CRL
r-3415::step03::sent01::000::CUTRES,RESULT,r-3415::step03::sent01::000
r-3415::step02::sent01::006::CUTRES,1,r-3415::step03::sent01::000
r-3415::step04::sent01::000::CUTRES,RESULT,r-3415::step04::sent01::000
r-3415::step03::sent01::000::CUTRES,1,r-3415::step04::sent01::000
r-3415::step04::sent01::002::CRL,2,r-3415::step04::sent01::000
r-3415::step04::sent01::004::CRL,3,r-3415::step04::sent01::000
r-3415::step04::sent01::006::CRL,4,r-3415::step04::sent01::000
r-3415::step04::sent01::009::CRL,5,r-3415::step04::sent01::000
r-3415::step05::sent01::000::CUTRES,RESULT,r-3415::step05::sent01::000
r-3415::step04::sent01::000::CUTRES,1,r-3415::step05::sent01::000
r-3415::step05::sent01::004::CUTRES,RESULT,r-3415::step05::sent01::004
r-3415::step05::sent01::009::CRL,1,r-3415::step05::sent01::004
r-3415::step05::sent01::000::CUTRES,2,r-3415::step05::sent01::004
r-3415::step06::sent01::000::CUTRES,RESULT,r-3415::step06::sent01::000
r-3415::step06::sent01::000::CUTRES,PARTOF,r-3415::step06::sent01::003::CRL
r-3415::step05::sent01::004::CUTRES,1,r-3415::step06::sent01::000
r-3415::step06::sent01::009::CUTRES,RESULT,r-3415::step06::sent01::009
r-3415::step06::sent01::011::CRL,1,r-3415::step06::sent01::009
r-3415::step06::sent01::014::CRL,2,r-3415::step06::sent01::009
r-3415::step06::sent01::000::CUTRES,3,r-3415::step06::sent01::009
r-3415::step07::sent01::001::CUTRES,RESULT,r-3415::step07::sent01::001
r-3415::step07::sent01::001::CUTRES,CUI,r-3415::step07::sent01::003::CRL
r-3415::step06::sent01::009::CUTRES,1,r-3415::step07::sent01::001
r-3415::step08::sent01::000::CUTRES,RESULT,r-3415::step08::sent01::000
r-3415::step07::sent01::001::CUTRES,1,r-3415::step08::sent01::000
r-3415::step08::sent01::001::CUTRES,RESULT,r-3415::step08::sent01::001
r-3415::step08::sent01::003::CRL,1,r-3415::step08::sent01::001
r-3415::step08::sent01::005::CRL,2,r-3415::step08::sent01::001
r-3415::step08::sent01::000::CUTRES,3,r-3415::step08::sent01::001
r-3415::step08::sent01::001::CUTRES,1,r-3415::@FINALIZE
r-3415::FINALRES,RESULT,r-3415::@FINALIZE
