# 230109-000502
f-LFTH42Q8::step01::sent01::000::CUTRES,RESULT,f-LFTH42Q8::step01::sent01::000
f-LFTH42Q8::step01::sent01::002::CRL,1,f-LFTH42Q8::step01::sent01::000
f-LFTH42Q8::step01::sent01::009::CUTRES,RESULT,f-LFTH42Q8::step01::sent01::009
f-LFTH42Q8::step01::sent01::011::CRL,1,f-LFTH42Q8::step01::sent01::009
f-LFTH42Q8::step01::sent01::000::CUTRES,2,f-LFTH42Q8::step01::sent01::009
f-LFTH42Q8::step01::sent02::001::CUTRES,RESULT,f-LFTH42Q8::step01::sent02::001
f-LFTH42Q8::step01::sent02::006::CRL,1,f-LFTH42Q8::step01::sent02::001
f-LFTH42Q8::step01::sent01::009::CUTRES,2,f-LFTH42Q8::step01::sent02::001
f-LFTH42Q8::step01::sent02::008::CUTRES,RESULT,f-LFTH42Q8::step01::sent02::008
f-LFTH42Q8::step01::sent02::001::CUTRES,1,f-LFTH42Q8::step01::sent02::008
f-LFTH42Q8::step01::sent03::000::CUTRES,RESULT,f-LFTH42Q8::step01::sent03::000
f-LFTH42Q8::step01::sent03::002::CRL,1,f-LFTH42Q8::step01::sent03::000
f-LFTH42Q8::step01::sent02::008::CUTRES,2,f-LFTH42Q8::step01::sent03::000
f-LFTH42Q8::step01::sent02::008::CUTRES,CUI,f-LFTH42Q8::step01::sent03::005::CRL
f-LFTH42Q8::step01::sent03::008::CUTRES,RESULT,f-LFTH42Q8::step01::sent03::008
f-LFTH42Q8::step01::sent03::000::CUTRES,1,f-LFTH42Q8::step01::sent03::008
f-LFTH42Q8::step01::sent03::000::CUTRES,PARTOF,f-LFTH42Q8::step01::sent03::012::CRL
f-LFTH42Q8::step01::sent03::000::CUTRES,PARTOF,f-LFTH42Q8::step01::sent03::009::SRL::1::SRLINGREDIENT
f-LFTH42Q8::step02::sent01::000::CUTRES,RESULT,f-LFTH42Q8::step02::sent01::000
f-LFTH42Q8::step02::sent01::003::CRL,1,f-LFTH42Q8::step02::sent01::000
f-LFTH42Q8::step01::sent03::008::CUTRES,2,f-LFTH42Q8::step02::sent01::000
f-LFTH42Q8::step02::sent01::006::CUTRES,RESULT,f-LFTH42Q8::step02::sent01::006
f-LFTH42Q8::step02::sent01::008::CRL,1,f-LFTH42Q8::step02::sent01::006
f-LFTH42Q8::step02::sent01::010::CRL,2,f-LFTH42Q8::step02::sent01::006
f-LFTH42Q8::step02::sent01::012::CRL,3,f-LFTH42Q8::step02::sent01::006
f-LFTH42Q8::step02::sent01::000::CUTRES,4,f-LFTH42Q8::step02::sent01::006
f-LFTH42Q8::step02::sent02::005::CUTRES,RESULT,f-LFTH42Q8::step02::sent02::005
f-LFTH42Q8::step02::sent02::009::CRL,1,f-LFTH42Q8::step02::sent02::005
f-LFTH42Q8::step02::sent01::006::CUTRES,2,f-LFTH42Q8::step02::sent02::005
f-LFTH42Q8::step03::sent01::000::CUTRES,RESULT,f-LFTH42Q8::step03::sent01::000
f-LFTH42Q8::step02::sent02::005::CUTRES,1,f-LFTH42Q8::step03::sent01::000
f-LFTH42Q8::step03::sent01::012::CUTRES,RESULT,f-LFTH42Q8::step03::sent01::012
f-LFTH42Q8::step03::sent01::014::CRL,1,f-LFTH42Q8::step03::sent01::012
f-LFTH42Q8::step03::sent01::000::CUTRES,2,f-LFTH42Q8::step03::sent01::012
f-LFTH42Q8::step04::sent01::005::CUTRES,RESULT,f-LFTH42Q8::step04::sent01::005
f-LFTH42Q8::step04::sent01::007::CRL,1,f-LFTH42Q8::step04::sent01::005
f-LFTH42Q8::step03::sent01::012::CUTRES,2,f-LFTH42Q8::step04::sent01::005
f-LFTH42Q8::step03::sent01::012::CUTRES,CUI,f-LFTH42Q8::step04::sent01::011::CRL
f-LFTH42Q8::step04::sent01::005::CUTRES,1,f-LFTH42Q8::@FINALIZE
f-LFTH42Q8::FINALRES,RESULT,f-LFTH42Q8::@FINALIZE
