# 230114-170429
r-3207::step01::sent01::000::CUTRES,RESULT,r-3207::step01::sent01::000
r-3207::step01::sent01::002::CRL,1,r-3207::step01::sent01::000
r-3207::step02::sent01::000::CUTRES,RESULT,r-3207::step02::sent01::000
r-3207::step01::sent01::000::CUTRES,1,r-3207::step02::sent01::000
r-3207::step02::sent01::007::CRL,2,r-3207::step02::sent01::000
r-3207::step03::sent01::000::CUTRES,RESULT,r-3207::step03::sent01::000
r-3207::step03::sent01::001::CRL,1,r-3207::step03::sent01::000
r-3207::step02::sent01::000::CUTRES,2,r-3207::step03::sent01::000
r-3207::step03::sent01::003::CUTRES,RESULT,r-3207::step03::sent01::003
r-3207::step03::sent01::000::CUTRES,1,r-3207::step03::sent01::003
r-3207::step04::sent01::000::CUTRES,RESULT,r-3207::step04::sent01::000
r-3207::step03::sent01::003::CUTRES,1,r-3207::step04::sent01::000
r-3207::step04::sent01::003::CRL,2,r-3207::step04::sent01::000
r-3207::step04::sent01::000::CUTRES,1,r-3207::@FINALIZE
r-3207::FINALRES,RESULT,r-3207::@FINALIZE
