# 230106-170422
r-4130::step01::sent01::000::CUTRES,RESULT,r-4130::step01::sent01::000
r-4130::step01::sent01::001::CRL,1,r-4130::step01::sent01::000
r-4130::step02::sent01::000::CUTRES,RESULT,r-4130::step02::sent01::000
r-4130::step02::sent01::001::CRL,1,r-4130::step02::sent01::000
r-4130::step02::sent01::003::CRL,2,r-4130::step02::sent01::000
r-4130::step01::sent01::000::CUTRES,3,r-4130::step02::sent01::000
r-4130::step03::sent01::000::CUTRES,RESULT,r-4130::step03::sent01::000
r-4130::step03::sent01::001::CRL,1,r-4130::step03::sent01::000
r-4130::step02::sent01::000::CUTRES,2,r-4130::step03::sent01::000
r-4130::step03::sent01::006::CUTRES,RESULT,r-4130::step03::sent01::006
r-4130::step03::sent01::000::CUTRES,1,r-4130::step03::sent01::006
r-4130::step04::sent01::000::CUTRES,RESULT,r-4130::step04::sent01::000
r-4130::step04::sent01::002::CRL,1,r-4130::step04::sent01::000
r-4130::step04::sent01::004::CRL,2,r-4130::step04::sent01::000
r-4130::step03::sent01::006::CUTRES,3,r-4130::step04::sent01::000
r-4130::step05::sent01::000::CUTRES,RESULT,r-4130::step05::sent01::000
r-4130::step05::sent01::001::CRL,1,r-4130::step05::sent01::000
r-4130::step04::sent01::000::CUTRES,2,r-4130::step05::sent01::000
r-4130::step04::sent01::000::CUTRES,CUI,r-4130::step05::sent01::004::CRL
r-4130::step05::sent01::007::CUTRES,RESULT,r-4130::step05::sent01::007
r-4130::step05::sent01::000::CUTRES,1,r-4130::step05::sent01::007
r-4130::step05::sent01::012::CUTRES,RESULT,r-4130::step05::sent01::012
r-4130::step05::sent01::007::CUTRES,1,r-4130::step05::sent01::012
r-4130::step05::sent01::014::CUTRES,RESULT,r-4130::step05::sent01::014
r-4130::step05::sent01::012::CUTRES,1,r-4130::step05::sent01::014
r-4130::step05::sent01::017::CRL,2,r-4130::step05::sent01::014
r-4130::step06::sent01::000::CUTRES,RESULT,r-4130::step06::sent01::000
r-4130::step05::sent01::014::CUTRES,1,r-4130::step06::sent01::000
r-4130::step06::sent01::002::CRL,2,r-4130::step06::sent01::000
r-4130::step06::sent01::004::CRL,3,r-4130::step06::sent01::000
r-4130::step06::sent01::006::CRL,4,r-4130::step06::sent01::000
r-4130::step06::sent01::008::CUTRES,RESULT,r-4130::step06::sent01::008
r-4130::step06::sent01::000::CUTRES,1,r-4130::step06::sent01::008
r-4130::step06::sent01::008::CUTRES,1,r-4130::@FINALIZE
r-4130::FINALRES,RESULT,r-4130::@FINALIZE
