# 230109-151117
r-715::step01::sent01::000::CUTRES,RESULT,r-715::step01::sent01::000
r-715::step01::sent01::001::CRL,1,r-715::step01::sent01::000
r-715::step02::sent01::000::CUTRES,RESULT,r-715::step02::sent01::000
r-715::step01::sent01::000::CUTRES,1,r-715::step02::sent01::000
r-715::step02::sent01::001::CRL,2,r-715::step02::sent01::000
r-715::step02::sent01::003::CUTRES,RESULT,r-715::step02::sent01::003
r-715::step02::sent01::003::CUTRES,CUI,r-715::step02::sent01::008::CRL
r-715::step02::sent01::000::CUTRES,1,r-715::step02::sent01::003
r-715::step03::sent01::000::CUTRES,RESULT,r-715::step03::sent01::000
r-715::step02::sent01::003::CUTRES,1,r-715::step03::sent01::000
r-715::step03::sent01::001::CRL,2,r-715::step03::sent01::000
r-715::step03::sent01::003::CRL,3,r-715::step03::sent01::000
r-715::step03::sent01::006::CRL,4,r-715::step03::sent01::000
r-715::step03::sent01::008::CRL,5,r-715::step03::sent01::000
r-715::step03::sent01::010::CRL,6,r-715::step03::sent01::000
r-715::step04::sent01::000::CUTRES,RESULT,r-715::step04::sent01::000
r-715::step03::sent01::000::CUTRES,1,r-715::step04::sent01::000
r-715::step04::sent01::005::CUTRES,RESULT,r-715::step04::sent01::005
r-715::step04::sent01::000::CUTRES,1,r-715::step04::sent01::005
r-715::step05::sent01::003::CUTRES,RESULT,r-715::step05::sent01::003
r-715::step05::sent01::003::CUTRES,PARTOF,r-715::step05::sent01::005::CRL
r-715::step04::sent01::005::CUTRES,1,r-715::step05::sent01::003
r-715::step06::sent01::000::CUTRES,RESULT,r-715::step06::sent01::000
r-715::step05::sent01::003::CUTRES,1,r-715::step06::sent01::000
r-715::step06::sent01::001::CRL,2,r-715::step06::sent01::000
r-715::step06::sent01::005::CUTRES,RESULT,r-715::step06::sent01::005
r-715::step06::sent01::000::CUTRES,1,r-715::step06::sent01::005
r-715::step07::sent01::000::CUTRES,RESULT,r-715::step07::sent01::000
r-715::step06::sent01::005::CUTRES,1,r-715::step07::sent01::000
r-715::step07::sent01::000::CUTRES,1,r-715::@FINALIZE
r-715::FINALRES,RESULT,r-715::@FINALIZE
