# 230117-204906
r-1856::step02::sent01::005::CUTRES,RESULT,r-1856::step02::sent01::005
r-1856::step02::sent01::006::CRL,1,r-1856::step02::sent01::005
r-1856::step02::sent01::008::CRL,2,r-1856::step02::sent01::005
r-1856::step02::sent01::010::CRL,3,r-1856::step02::sent01::005
r-1856::step02::sent01::012::CRL,4,r-1856::step02::sent01::005
r-1856::step02::sent01::014::CRL,5,r-1856::step02::sent01::005
r-1856::step02::sent01::017::CRL,6,r-1856::step02::sent01::005
r-1856::step02::sent01::019::CRL,7,r-1856::step02::sent01::005
r-1856::step02::sent01::021::CRL,8,r-1856::step02::sent01::005
r-1856::step02::sent01::023::CRL,9,r-1856::step02::sent01::005
r-1856::step02::sent01::026::CRL,10,r-1856::step02::sent01::005
r-1856::step02::sent01::029::CRL,11,r-1856::step02::sent01::005
r-1856::step02::sent01::033::CRL,12,r-1856::step02::sent01::005
r-1856::step02::sent01::035::CUTRES,RESULT,r-1856::step02::sent01::035
r-1856::step02::sent01::035::CUTRES,CUI,r-1856::step02::sent01::039::CRL
r-1856::step02::sent01::005::CUTRES,1,r-1856::step02::sent01::035
r-1856::step03::sent01::009::CUTRES,RESULT,r-1856::step03::sent01::009
r-1856::step03::sent01::014::CRL,1,r-1856::step03::sent01::009
r-1856::step03::sent01::018::CUTRES,RESULT,r-1856::step03::sent01::018
r-1856::step03::sent01::009::CUTRES,1,r-1856::step03::sent01::018
r-1856::step04::sent01::000::CUTRES,RESULT,r-1856::step04::sent01::000
r-1856::step04::sent01::001::CRL,1,r-1856::step04::sent01::000
r-1856::step04::sent01::003::CUTRES,RESULT,r-1856::step04::sent01::003
r-1856::step04::sent01::003::CUTRES,CUI,r-1856::step04::sent01::005::CRL
r-1856::step04::sent01::000::CUTRES,1,r-1856::step04::sent01::003
r-1856::step05::sent01::000::CUTRES,RESULT,r-1856::step05::sent01::000
r-1856::step04::sent01::003::CUTRES,1,r-1856::step05::sent01::000
r-1856::step04::sent01::003::CUTRES,CUI,r-1856::step05::sent01::001::CRL
r-1856::step02::sent01::035::CUTRES,2,r-1856::step05::sent01::000
r-1856::step02::sent01::035::CUTRES,CUI,r-1856::step05::sent01::007::CRL
r-1856::step05::sent01::009::CUTRES,RESULT,r-1856::step05::sent01::009
r-1856::step05::sent01::000::CUTRES,1,r-1856::step05::sent01::009
r-1856::step05::sent01::000::CUTRES,PARTOF,r-1856::step05::sent01::012::CRL
r-1856::step05::sent01::000::CUTRES,PARTOF,r-1856::step05::sent01::010::CRL
r-1856::step06::sent01::000::CUTRES,RESULT,r-1856::step06::sent01::000
r-1856::step06::sent01::000::CUTRES,PARTOF,r-1856::step06::sent01::011::CRL
r-1856::step05::sent01::009::CUTRES,1,r-1856::step06::sent01::000
r-1856::step05::sent01::009::CUTRES,CUI,r-1856::step06::sent01::001::CRL
r-1856::step03::sent01::018::CUTRES,2,r-1856::step06::sent01::000
r-1856::step03::sent01::018::CUTRES,METONYM,r-1856::step06::sent01::003::CRL
r-1856::step07::sent01::000::CUTRES,RESULT,r-1856::step07::sent01::000
r-1856::step06::sent01::000::CUTRES,1,r-1856::step07::sent01::000
r-1856::step07::sent01::023::CUTRES,RESULT,r-1856::step07::sent01::023
r-1856::step07::sent01::023::CUTRES,PARTOF,r-1856::step07::sent01::029::CRL
r-1856::step07::sent01::000::CUTRES,1,r-1856::step07::sent01::023
r-1856::step07::sent01::023::CUTRES,1,r-1856::@FINALIZE
r-1856::FINALRES,RESULT,r-1856::@FINALIZE
