# 230112-224929
r-289::step01::sent01::000::CUTRES,RESULT,r-289::step01::sent01::000
r-289::step01::sent01::002::CRL,1,r-289::step01::sent01::000
r-289::step01::sent01::005::CUTRES,RESULT,r-289::step01::sent01::005
r-289::step01::sent01::005::CUTRES,CUI,r-289::step01::sent01::007::CRL
r-289::step01::sent01::000::CUTRES,1,r-289::step01::sent01::005
r-289::step02::sent01::000::CUTRES,RESULT,r-289::step02::sent01::000
r-289::step02::sent01::001::CRL,1,r-289::step02::sent01::000
r-289::step02::sent01::003::CRL,2,r-289::step02::sent01::000
r-289::step02::sent01::005::CRL,3,r-289::step02::sent01::000
r-289::step02::sent01::007::CRL,4,r-289::step02::sent01::000
r-289::step02::sent01::009::CRL,5,r-289::step02::sent01::000
r-289::step02::sent01::011::CRL,6,r-289::step02::sent01::000
r-289::step02::sent01::017::CRL,7,r-289::step02::sent01::000
r-289::step02::sent01::017::CRL,CUI,r-289::step02::sent01::014::CRL
r-289::step03::sent01::003::CUTRES,RESULT,r-289::step03::sent01::003
r-289::step02::sent01::000::CUTRES,1,r-289::step03::sent01::003
r-289::step02::sent01::000::CUTRES,CUI,r-289::step03::sent01::005::CRL
r-289::step03::sent01::008::CUTRES,RESULT,r-289::step03::sent01::008
r-289::step03::sent01::003::CUTRES,1,r-289::step03::sent01::008
r-289::step04::sent01::000::CUTRES,RESULT,r-289::step04::sent01::000
r-289::step01::sent01::005::CUTRES,1,r-289::step04::sent01::000
r-289::step01::sent01::005::CUTRES,CUI,r-289::step04::sent01::001::CRL
r-289::step03::sent01::008::CUTRES,2,r-289::step04::sent01::000
r-289::step04::sent01::005::CRL,3,r-289::step04::sent01::000
r-289::step04::sent01::007::CUTRES,RESULT,r-289::step04::sent01::007
r-289::step04::sent01::007::CUTRES,CUI,r-289::step04::sent01::009::CRL
r-289::step04::sent01::000::CUTRES,1,r-289::step04::sent01::007
r-289::step05::sent01::000::CUTRES,RESULT,r-289::step05::sent01::000
r-289::step04::sent01::007::CUTRES,1,r-289::step05::sent01::000
r-289::step05::sent01::001::CRL,2,r-289::step05::sent01::000
r-289::step05::sent01::005::CRL,3,r-289::step05::sent01::000
r-289::step05::sent01::007::CRL,4,r-289::step05::sent01::000
r-289::step05::sent01::009::CRL,5,r-289::step05::sent01::000
r-289::step05::sent01::012::CUTRES,RESULT,r-289::step05::sent01::012
r-289::step05::sent01::000::CUTRES,1,r-289::step05::sent01::012
r-289::step05::sent01::000::CUTRES,PARTOF,r-289::step05::sent01::014::CRL
r-289::step06::sent01::000::CUTRES,RESULT,r-289::step06::sent01::000
r-289::step05::sent01::012::CUTRES,1,r-289::step06::sent01::000
r-289::step06::sent01::002::CRL,2,r-289::step06::sent01::000
r-289::step06::sent01::005::CRL,3,r-289::step06::sent01::000
r-289::step06::sent01::007::CRL,4,r-289::step06::sent01::000
r-289::step06::sent01::009::CRL,5,r-289::step06::sent01::000
r-289::step06::sent01::000::CUTRES,1,r-289::@FINALIZE
r-289::FINALRES,RESULT,r-289::@FINALIZE
