# 230117-185225
f-Q7FS58VW::step01::sent01::000::CUTRES,RESULT,f-Q7FS58VW::step01::sent01::000
f-Q7FS58VW::step01::sent01::001::CRL,1,f-Q7FS58VW::step01::sent01::000
f-Q7FS58VW::step01::sent01::003::CUTRES,RESULT,f-Q7FS58VW::step01::sent01::003
f-Q7FS58VW::step01::sent01::000::CUTRES,1,f-Q7FS58VW::step01::sent01::003
f-Q7FS58VW::step01::sent01::014::CUTRES,RESULT,f-Q7FS58VW::step01::sent01::014
f-Q7FS58VW::step01::sent01::011::CRL,1,f-Q7FS58VW::step01::sent01::014
f-Q7FS58VW::step01::sent01::016::CUTRES,RESULT,f-Q7FS58VW::step01::sent01::016
f-Q7FS58VW::step01::sent01::016::CUTRES,PARTOF,f-Q7FS58VW::step01::sent01::021::CRL
f-Q7FS58VW::step01::sent01::003::CUTRES,2,f-Q7FS58VW::step01::sent01::016
f-Q7FS58VW::step01::sent01::003::CUTRES,CUI,f-Q7FS58VW::step01::sent01::018::CRL
f-Q7FS58VW::step01::sent01::014::CUTRES,1,f-Q7FS58VW::step01::sent01::016
f-Q7FS58VW::step01::sent01::024::CUTRES1,RESULT,f-Q7FS58VW::step01::sent01::024
f-Q7FS58VW::step01::sent01::024::CUTRES1,CUI,f-Q7FS58VW::step01::sent01::026::CRL
f-Q7FS58VW::step01::sent01::024::CUTRES2,RESULT,f-Q7FS58VW::step01::sent01::024
f-Q7FS58VW::step01::sent01::016::CUTRES,1,f-Q7FS58VW::step01::sent01::024
f-Q7FS58VW::step01::sent01::028::CUTRES1,RESULT,f-Q7FS58VW::step01::sent01::028
f-Q7FS58VW::step01::sent01::028::CUTRES2,RESULT,f-Q7FS58VW::step01::sent01::028
f-Q7FS58VW::step01::sent01::028::CUTRES2,CUI,f-Q7FS58VW::step01::sent01::029::CRL
f-Q7FS58VW::step01::sent01::024::CUTRES1,1,f-Q7FS58VW::step01::sent01::028
f-Q7FS58VW::step01::sent01::031::CUTRES,RESULT,f-Q7FS58VW::step01::sent01::031
f-Q7FS58VW::step01::sent01::028::CUTRES1,1,f-Q7FS58VW::step01::sent01::031
f-Q7FS58VW::step01::sent01::028::CUTRES1,CUI,f-Q7FS58VW::step01::sent01::033::CRL
f-Q7FS58VW::step01::sent01::039::CUTRES,RESULT,f-Q7FS58VW::step01::sent01::039
f-Q7FS58VW::step01::sent01::031::CUTRES,1,f-Q7FS58VW::step01::sent01::039
f-Q7FS58VW::step01::sent02::000::CUTRES,RESULT,f-Q7FS58VW::step01::sent02::000
f-Q7FS58VW::step01::sent01::024::CUTRES2,1,f-Q7FS58VW::step01::sent02::000
f-Q7FS58VW::step01::sent01::024::CUTRES2,CUI,f-Q7FS58VW::step01::sent02::002::CRL
f-Q7FS58VW::step01::sent02::009::CUTRES,RESULT,f-Q7FS58VW::step01::sent02::009
f-Q7FS58VW::step01::sent02::000::CUTRES,1,f-Q7FS58VW::step01::sent02::009
f-Q7FS58VW::step02::sent01::000::CUTRES,RESULT,f-Q7FS58VW::step02::sent01::000
f-Q7FS58VW::step02::sent01::001::CRL,1,f-Q7FS58VW::step02::sent01::000
f-Q7FS58VW::step02::sent01::003::CUTRES,RESULT,f-Q7FS58VW::step02::sent01::003
f-Q7FS58VW::step02::sent01::000::CUTRES,1,f-Q7FS58VW::step02::sent01::003
f-Q7FS58VW::step02::sent01::008::CUTRES,RESULT,f-Q7FS58VW::step02::sent01::008
f-Q7FS58VW::step02::sent01::003::CUTRES,1,f-Q7FS58VW::step02::sent01::008
f-Q7FS58VW::step01::sent02::009::CUTRES,2,f-Q7FS58VW::step02::sent01::008
f-Q7FS58VW::step01::sent02::009::CUTRES,CUI,f-Q7FS58VW::step02::sent01::014::CRL
f-Q7FS58VW::step02::sent01::017,COMMENT,"event in relative clause, marking light and discarding its object `mussels.2.18` "
f-Q7FS58VW::step02::sent01::020::CUTRES,RESULT,f-Q7FS58VW::step02::sent01::020
f-Q7FS58VW::step02::sent01::008::CUTRES,1,f-Q7FS58VW::step02::sent01::020
f-Q7FS58VW::step02::sent01::022::CUTRES,RESULT,f-Q7FS58VW::step02::sent01::022
f-Q7FS58VW::step02::sent01::020::CUTRES,1,f-Q7FS58VW::step02::sent01::022
f-Q7FS58VW::step01::sent01::039::CUTRES,2,f-Q7FS58VW::step02::sent01::022
f-Q7FS58VW::step01::sent01::039::CUTRES,CUI,f-Q7FS58VW::step02::sent01::024::CRL
f-Q7FS58VW::step03::sent01::000::CUTRES,RESULT,f-Q7FS58VW::step03::sent01::000
f-Q7FS58VW::step03::sent01::001::CRL,1,f-Q7FS58VW::step03::sent01::000
f-Q7FS58VW::step03::sent01::004::CRL,2,f-Q7FS58VW::step03::sent01::000
f-Q7FS58VW::step03::sent01::006::CUTRES,RESULT,f-Q7FS58VW::step03::sent01::006
f-Q7FS58VW::step03::sent01::006::CUTRES,CUI,f-Q7FS58VW::step03::sent01::008::CRL
