# 230116-112816
f-QTSTCCSV::step01::sent01::000::CUTRES,RESULT,f-QTSTCCSV::step01::sent01::000
f-QTSTCCSV::step01::sent01::001::CRL,1,f-QTSTCCSV::step01::sent01::000
f-QTSTCCSV::step01::sent01::012::CUTRES,RESULT,f-QTSTCCSV::step01::sent01::012
f-QTSTCCSV::step01::sent01::000::CUTRES,1,f-QTSTCCSV::step01::sent01::012
f-QTSTCCSV::step01::sent02::000::CUTRES1,RESULT,f-QTSTCCSV::step01::sent02::000
f-QTSTCCSV::step01::sent02::000::CUTRES2,RESULT,f-QTSTCCSV::step01::sent02::000
f-QTSTCCSV::step01::sent01::012::CUTRES,1,f-QTSTCCSV::step01::sent02::000
f-QTSTCCSV::step01::sent01::012::CUTRES,CUI,f-QTSTCCSV::step01::sent02::001::CRL
f-QTSTCCSV::step01::sent02::007::CUTRES,RESULT,f-QTSTCCSV::step01::sent02::007
f-QTSTCCSV::step01::sent02::000::CUTRES2,2,f-QTSTCCSV::step01::sent02::007
f-QTSTCCSV::step02::sent01::000::CUTRES,RESULT,f-QTSTCCSV::step02::sent01::000
f-QTSTCCSV::step01::sent02::000::CUTRES1,1,f-QTSTCCSV::step02::sent01::000
f-QTSTCCSV::step01::sent02::000::CUTRES1,METONYM,f-QTSTCCSV::step02::sent01::004::CRL
f-QTSTCCSV::step01::sent02::000::CUTRES1,CUI,f-QTSTCCSV::step02::sent01::001::CRL
f-QTSTCCSV::step02::sent01::006::CUTRES,RESULT,f-QTSTCCSV::step02::sent01::006
f-QTSTCCSV::step02::sent01::000::CUTRES,1,f-QTSTCCSV::step02::sent01::006
f-QTSTCCSV::step02::sent01::000::CUTRES,PARTOF,f-QTSTCCSV::step02::sent01::009::CRL
f-QTSTCCSV::step02::sent01::018::CUTRES,RESULT,f-QTSTCCSV::step02::sent01::018
f-QTSTCCSV::step02::sent01::006::CUTRES,1,f-QTSTCCSV::step02::sent01::018
f-QTSTCCSV::step03::sent01::001::CUTRES,RESULT,f-QTSTCCSV::step03::sent01::001
f-QTSTCCSV::step02::sent01::018::CUTRES,1,f-QTSTCCSV::step03::sent01::001
f-QTSTCCSV::step03::sent01::003::CRL,2,f-QTSTCCSV::step03::sent01::001
f-QTSTCCSV::step03::sent01::006::CUTRES,RESULT,f-QTSTCCSV::step03::sent01::006
f-QTSTCCSV::step03::sent01::001::CUTRES,1,f-QTSTCCSV::step03::sent01::006
f-QTSTCCSV::step03::sent01::001::CUTRES,METONYM,f-QTSTCCSV::step03::sent01::008::CRL
f-QTSTCCSV::step03::sent02::001::CUTRES,RESULT,f-QTSTCCSV::step03::sent02::001
f-QTSTCCSV::step03::sent02::001::CUTRES,PARTOF,f-QTSTCCSV::step03::sent02::008::CRL
f-QTSTCCSV::step03::sent01::006::CUTRES,1,f-QTSTCCSV::step03::sent02::001
f-QTSTCCSV::step04::sent01::000::CUTRES,RESULT,f-QTSTCCSV::step04::sent01::000
f-QTSTCCSV::step04::sent01::002::CRL,1,f-QTSTCCSV::step04::sent01::000
f-QTSTCCSV::step04::sent02::000::CUTRES1,RESULT,f-QTSTCCSV::step04::sent02::000
f-QTSTCCSV::step04::sent02::000::CUTRES2,RESULT,f-QTSTCCSV::step04::sent02::000
f-QTSTCCSV::step04::sent01::000::CUTRES,1,f-QTSTCCSV::step04::sent02::000
f-QTSTCCSV::step04::sent02::003::CUTRES,RESULT,f-QTSTCCSV::step04::sent02::003
f-QTSTCCSV::step04::sent02::000::CUTRES2,1,f-QTSTCCSV::step04::sent02::003
f-QTSTCCSV::step04::sent02::000::CUTRES2,CUI,f-QTSTCCSV::step04::sent02::008::CRL
f-QTSTCCSV::step05::sent01::000,COMMENT,"I took `drain` from sent 6 as a separation to `pasta` and `water `(1/4C). This sentence does not have an explicit action to put the water back, but my understanding of the workflow is to use the reserved water here. "
f-QTSTCCSV::step05::sent01::000::CUTRES,RESULT,f-QTSTCCSV::step05::sent01::000
f-QTSTCCSV::step01::sent02::007::CUTRES,1,f-QTSTCCSV::step05::sent01::000
f-QTSTCCSV::step01::sent02::007::CUTRES,CUI,f-QTSTCCSV::step05::sent01::004::CRL
f-QTSTCCSV::step03::sent02::001::CUTRES,2,f-QTSTCCSV::step05::sent01::000
f-QTSTCCSV::step03::sent02::001::CUTRES,PARTOF,f-QTSTCCSV::step05::sent01::015::CRL
f-QTSTCCSV::step03::sent02::001::CUTRES,METONYM,f-QTSTCCSV::step05::sent01::012::CRL
f-QTSTCCSV::step04::sent02::000::CUTRES1,3,f-QTSTCCSV::step05::sent01::000
f-QTSTCCSV::step04::sent02::000::CUTRES1,CUI,f-QTSTCCSV::step05::sent01::002::CRL
f-QTSTCCSV::step04::sent02::003::CUTRES,4,f-QTSTCCSV::step05::sent01::000
f-QTSTCCSV::step05::sent01::008::CRL,5,f-QTSTCCSV::step05::sent01::000
f-QTSTCCSV::step05::sent01::018::CUTRES,RESULT,f-QTSTCCSV::step05::sent01::018
f-QTSTCCSV::step05::sent01::000::CUTRES,1,f-QTSTCCSV::step05::sent01::018
f-QTSTCCSV::step05::sent02::000::CUTRES,RESULT,f-QTSTCCSV::step05::sent02::000
f-QTSTCCSV::step05::sent01::018::CUTRES,1,f-QTSTCCSV::step05::sent02::000
f-QTSTCCSV::step05::sent01::018::CUTRES,CUI,f-QTSTCCSV::step05::sent02::001::CRL
f-QTSTCCSV::step05::sent02::005::CRL,2,f-QTSTCCSV::step05::sent02::000
f-QTSTCCSV::step05::sent02::008::CUTRES,RESULT,f-QTSTCCSV::step05::sent02::008
f-QTSTCCSV::step05::sent02::000::CUTRES,1,f-QTSTCCSV::step05::sent02::008
f-QTSTCCSV::step05::sent02::008::CUTRES,1,f-QTSTCCSV::@FINALIZE
f-QTSTCCSV::FINALRES,RESULT,f-QTSTCCSV::@FINALIZE
