# 230114-141040
r-4637::step01::sent01::012::CUTRES,RESULT,r-4637::step01::sent01::012
r-4637::step01::sent01::007::CRL,1,r-4637::step01::sent01::012
r-4637::step01::sent01::009::CRL,2,r-4637::step01::sent01::012
r-4637::step02::sent01::000::CUTRES,RESULT,r-4637::step02::sent01::000
r-4637::step01::sent01::012::CUTRES,1,r-4637::step02::sent01::000
r-4637::step02::sent01::002::CUTRES,RESULT,r-4637::step02::sent01::002
r-4637::step02::sent01::000::CUTRES,1,r-4637::step02::sent01::002
r-4637::step02::sent01::000::CUTRES,PARTOF,r-4637::step02::sent01::010::CRL
r-4637::step02::sent01::000::CUTRES,PARTOF,r-4637::step02::sent01::006::CRL
r-4637::step03::sent01::000::CUTRES1,RESULT,r-4637::step03::sent01::000
r-4637::step03::sent01::000::CUTRES2,RESULT,r-4637::step03::sent01::000
r-4637::step02::sent01::002::CUTRES,1,r-4637::step03::sent01::000
r-4637::step04::sent01::002::CUTRES,RESULT,r-4637::step04::sent01::002
r-4637::step04::sent01::003::CRL,1,r-4637::step04::sent01::002
r-4637::step04::sent01::009::CUTRES,RESULT,r-4637::step04::sent01::009
r-4637::step04::sent01::010::CRL,1,r-4637::step04::sent01::009
r-4637::step04::sent01::002::CUTRES,2,r-4637::step04::sent01::009
r-4637::step05::sent01::000::CUTRES,RESULT,r-4637::step05::sent01::000
r-4637::step04::sent01::009::CUTRES,1,r-4637::step05::sent01::000
r-4637::step05::sent01::002::CRL,2,r-4637::step05::sent01::000
r-4637::step06::sent01::000::CUTRES,RESULT,r-4637::step06::sent01::000
r-4637::step05::sent01::000::CUTRES,1,r-4637::step06::sent01::000
r-4637::step05::sent01::000::CUTRES,CUI,r-4637::step06::sent01::001::CRL
r-4637::step06::sent01::003::CRL,2,r-4637::step06::sent01::000
r-4637::step06::sent01::005::CRL,3,r-4637::step06::sent01::000
r-4637::step03::sent01::000::CUTRES1,4,r-4637::step06::sent01::000
r-4637::step03::sent01::000::CUTRES1,CUI,r-4637::step06::sent01::007::CRL
r-4637::step06::sent01::009::CUTRES,RESULT,r-4637::step06::sent01::009
r-4637::step06::sent01::000::CUTRES,1,r-4637::step06::sent01::009
r-4637::step07::sent01::000::CUTRES,RESULT,r-4637::step07::sent01::000
r-4637::step06::sent01::009::CUTRES,1,r-4637::step07::sent01::000
r-4637::step07::sent01::002::CRL,2,r-4637::step07::sent01::000
r-4637::step07::sent01::000::CUTRES,1,r-4637::@FINALIZE
r-4637::FINALRES,RESULT,r-4637::@FINALIZE
