# 230108-092315
r-1932::step01::sent01::004::CUTRES,RESULT,r-1932::step01::sent01::004
r-1932::step01::sent01::005::CRL,1,r-1932::step01::sent01::004
r-1932::step02::sent01::000::CUTRES,RESULT,r-1932::step02::sent01::000
r-1932::step01::sent01::004::CUTRES,1,r-1932::step02::sent01::000
r-1932::step02::sent01::001::CRL,2,r-1932::step02::sent01::000
r-1932::step02::sent01::003::CUTRES,RESULT,r-1932::step02::sent01::003
r-1932::step02::sent01::000::CUTRES,1,r-1932::step02::sent01::003
r-1932::step03::sent01::000::CUTRES,RESULT,r-1932::step03::sent01::000
r-1932::step02::sent01::003::CUTRES,1,r-1932::step03::sent01::000
r-1932::step03::sent01::001::CRL,2,r-1932::step03::sent01::000
r-1932::step03::sent01::004::CRL,3,r-1932::step03::sent01::000
r-1932::step04::sent01::000::CUTRES,RESULT,r-1932::step04::sent01::000
r-1932::step03::sent01::000::CUTRES,1,r-1932::step04::sent01::000
r-1932::step05::sent01::000::CUTRES,RESULT,r-1932::step05::sent01::000
r-1932::step04::sent01::000::CUTRES,1,r-1932::step05::sent01::000
r-1932::step05::sent01::001::CRL,2,r-1932::step05::sent01::000
r-1932::step05::sent01::003::CRL,3,r-1932::step05::sent01::000
r-1932::step05::sent01::006::CRL,4,r-1932::step05::sent01::000
r-1932::step05::sent01::009::CRL,5,r-1932::step05::sent01::000
r-1932::step05::sent01::011::CRL,6,r-1932::step05::sent01::000
r-1932::step06::sent01::000::CUTRES,RESULT,r-1932::step06::sent01::000
r-1932::step05::sent01::000::CUTRES,1,r-1932::step06::sent01::000
r-1932::step07::sent01::000::CUTRES,RESULT,r-1932::step07::sent01::000
r-1932::step06::sent01::000::CUTRES,1,r-1932::step07::sent01::000
r-1932::step07::sent01::005::CUTRES,RESULT,r-1932::step07::sent01::005
r-1932::step07::sent01::007::CRL,1,r-1932::step07::sent01::005
r-1932::step07::sent01::000::CUTRES,2,r-1932::step07::sent01::005
r-1932::step08::sent01::000::CUTRES,RESULT,r-1932::step08::sent01::000
r-1932::step07::sent01::005::CUTRES,1,r-1932::step08::sent01::000
r-1932::step08::sent01::000::CUTRES,1,r-1932::@FINALIZE
r-1932::FINALRES,RESULT,r-1932::@FINALIZE
