# 230116-091756
f-7FD6YGWV::step02::sent01::000::CUTRES,RESULT,f-7FD6YGWV::step02::sent01::000
f-7FD6YGWV::step02::sent01::002::CRL,1,f-7FD6YGWV::step02::sent01::000
f-7FD6YGWV::step02::sent01::005::CRL,2,f-7FD6YGWV::step02::sent01::000
f-7FD6YGWV::step02::sent01::007::CRL,3,f-7FD6YGWV::step02::sent01::000
f-7FD6YGWV::step02::sent01::009::CRL,4,f-7FD6YGWV::step02::sent01::000
f-7FD6YGWV::step02::sent01::012::CRL,5,f-7FD6YGWV::step02::sent01::000
f-7FD6YGWV::step02::sent01::018::CUTRES,RESULT,f-7FD6YGWV::step02::sent01::018
f-7FD6YGWV::step02::sent01::018::CUTRES,PARTOF,f-7FD6YGWV::step02::sent01::027::CRL
f-7FD6YGWV::step02::sent01::000::CUTRES,1,f-7FD6YGWV::step02::sent01::018
f-7FD6YGWV::step03::sent01::001::CUTRES,RESULT,f-7FD6YGWV::step03::sent01::001
f-7FD6YGWV::step02::sent01::018::CUTRES,1,f-7FD6YGWV::step03::sent01::001
f-7FD6YGWV::step02::sent01::018::CUTRES,CUI,f-7FD6YGWV::step03::sent01::003::CRL
f-7FD6YGWV::step03::sent01::009::CUTRES,RESULT,f-7FD6YGWV::step03::sent01::009
f-7FD6YGWV::step03::sent01::010::CRL,1,f-7FD6YGWV::step03::sent01::009
f-7FD6YGWV::step03::sent01::001::CUTRES,2,f-7FD6YGWV::step03::sent01::009
f-7FD6YGWV::step03::sent02::000::CUTRES,RESULT,f-7FD6YGWV::step03::sent02::000
f-7FD6YGWV::step03::sent02::000::CUTRES,CUI,f-7FD6YGWV::step03::sent02::002::CRL
f-7FD6YGWV::step03::sent01::009::CUTRES,1,f-7FD6YGWV::step03::sent02::000
f-7FD6YGWV::step03::sent02::006::CUTRES,RESULT,f-7FD6YGWV::step03::sent02::006
f-7FD6YGWV::step03::sent02::000::CUTRES,1,f-7FD6YGWV::step03::sent02::006
f-7FD6YGWV::step03::sent02::000::CUTRES,CUI,f-7FD6YGWV::step03::sent02::008::CRL
