# 230106-175625
r-2399::step01::sent01::000::CUTRES,RESULT,r-2399::step01::sent01::000
r-2399::step01::sent01::001::CRL,1,r-2399::step01::sent01::000
r-2399::step01::sent01::003::CRL,2,r-2399::step01::sent01::000
r-2399::step01::sent01::005::CRL,3,r-2399::step01::sent01::000
r-2399::step01::sent01::007::CRL,4,r-2399::step01::sent01::000
r-2399::step02::sent01::010::CUTRES,RESULT,r-2399::step02::sent01::010
r-2399::step02::sent01::011::CRL,1,r-2399::step02::sent01::010
r-2399::step03::sent01::000::CUTRES,RESULT,r-2399::step03::sent01::000
r-2399::step02::sent01::010::CUTRES,1,r-2399::step03::sent01::000
r-2399::step01::sent01::000::CUTRES,2,r-2399::step03::sent01::000
r-2399::step01::sent01::000::CUTRES,CUI,r-2399::step03::sent01::001::CRL
r-2399::step03::sent01::004::CUTRES,RESULT,r-2399::step03::sent01::004
r-2399::step03::sent01::000::CUTRES,1,r-2399::step03::sent01::004
r-2399::step04::sent01::000::CUTRES,RESULT,r-2399::step04::sent01::000
r-2399::step03::sent01::004::CUTRES,1,r-2399::step04::sent01::000
r-2399::step03::sent01::004::CUTRES,CUI,r-2399::step04::sent01::001::CRL
r-2399::step04::sent01::006::CUTRES,RESULT,r-2399::step04::sent01::006
r-2399::step04::sent01::000::CUTRES,1,r-2399::step04::sent01::006
r-2399::step04::sent01::008::CRL,2,r-2399::step04::sent01::006
r-2399::step05::sent01::000::CUTRES,RESULT,r-2399::step05::sent01::000
r-2399::step05::sent01::000::CUTRES,PARTOF,r-2399::step05::sent01::011::CRL
r-2399::step04::sent01::006::CUTRES,1,r-2399::step05::sent01::000
r-2399::step06::sent01::000::CUTRES1,RESULT,r-2399::step06::sent01::000
r-2399::step06::sent01::000::CUTRES1,CUI,r-2399::step06::sent01::001::CRL
r-2399::step06::sent01::000::CUTRES2,RESULT,r-2399::step06::sent01::000
r-2399::step05::sent01::000::CUTRES,1,r-2399::step06::sent01::000
r-2399::step05::sent01::000::CUTRES,METONYM,r-2399::step06::sent01::004::CRL
r-2399::step06::sent02::000::CUTRES,RESULT,r-2399::step06::sent02::000
r-2399::step06::sent01::000::CUTRES1,1,r-2399::step06::sent02::000
r-2399::step06::sent01::000::CUTRES1,CUI,r-2399::step06::sent02::001::SRL::0::SRLINGREDIENT
r-2399::step06::sent02::004::CUTRES,RESULT,r-2399::step06::sent02::004
r-2399::step06::sent02::000::CUTRES,1,r-2399::step06::sent02::004
r-2399::step06::sent01::000::CUTRES2,2,r-2399::step06::sent02::004
r-2399::step06::sent01::000::CUTRES2,METONYM,r-2399::step06::sent02::007::CRL
r-2399::step07::sent01::000::CUTRES,RESULT,r-2399::step07::sent01::000
r-2399::step07::sent01::000::CUTRES,PARTOF,r-2399::step07::sent01::003::CRL
r-2399::step07::sent01::000::CUTRES,PARTOF,r-2399::step07::sent01::001::CRL
r-2399::step06::sent02::004::CUTRES,1,r-2399::step07::sent01::000
r-2399::step07::sent01::000::CUTRES,1,r-2399::@FINALIZE
r-2399::FINALRES,RESULT,r-2399::@FINALIZE
