# 230116-095122
r-75::step02::sent01::000::CUTRES,RESULT,r-75::step02::sent01::000
r-75::step02::sent01::002::CRL,1,r-75::step02::sent01::000
r-75::step03::sent01::000::CUTRES,RESULT,r-75::step03::sent01::000
r-75::step02::sent01::000::CUTRES,1,r-75::step03::sent01::000
r-75::step02::sent01::000::CUTRES,CUI,r-75::step03::sent01::001::SRL::0::SRLINGREDIENT
r-75::step04::sent01::000::CUTRES,RESULT,r-75::step04::sent01::000
r-75::step03::sent01::000::CUTRES,1,r-75::step04::sent01::000
r-75::step05::sent01::013::CUTRES,RESULT,r-75::step05::sent01::013
r-75::step04::sent01::000::CUTRES,1,r-75::step05::sent01::013
r-75::step04::sent01::000::CUTRES,CUI,r-75::step05::sent01::010::CRL
r-75::step06::sent01::000::CUTRES,RESULT,r-75::step06::sent01::000
r-75::step05::sent01::013::CUTRES,1,r-75::step06::sent01::000
r-75::step07::sent01::000::CUTRES,RESULT,r-75::step07::sent01::000
r-75::step06::sent01::000::CUTRES,1,r-75::step07::sent01::000
r-75::step06::sent01::000::CUTRES,PARTOF,r-75::step07::sent01::002::CRL
r-75::step07::sent01::004::CUTRES,RESULT,r-75::step07::sent01::004
r-75::step07::sent01::000::CUTRES,1,r-75::step07::sent01::004
r-75::step08::sent01::000::CUTRES,RESULT,r-75::step08::sent01::000
r-75::step07::sent01::004::CUTRES,1,r-75::step08::sent01::000
r-75::step09::sent01::006::CUTRES,RESULT,r-75::step09::sent01::006
r-75::step08::sent01::000::CUTRES,1,r-75::step09::sent01::006
r-75::step09::sent01::008::CRL,2,r-75::step09::sent01::006
r-75::step10::sent01::000::CUTRES,RESULT,r-75::step10::sent01::000
r-75::step09::sent01::006::CUTRES,1,r-75::step10::sent01::000
r-75::step10::sent01::003::CRL,2,r-75::step10::sent01::000
r-75::step10::sent01::000::CUTRES,1,r-75::@FINALIZE
r-75::FINALRES,RESULT,r-75::@FINALIZE
