# 230110-143815
r-1407::step01::sent01::000::CUTRES,RESULT,r-1407::step01::sent01::000
r-1407::step01::sent01::002::CRL,1,r-1407::step01::sent01::000
r-1407::step01::sent01::005::CRL,2,r-1407::step01::sent01::000
r-1407::step02::sent01::004::CUTRES,RESULT,r-1407::step02::sent01::004
r-1407::step02::sent01::002::CRL,1,r-1407::step02::sent01::004
r-1407::step02::sent01::006::CUTRES,RESULT,r-1407::step02::sent01::006
r-1407::step01::sent01::000::CUTRES,1,r-1407::step02::sent01::006
r-1407::step01::sent01::000::CUTRES,CUI,r-1407::step02::sent01::008::CRL
r-1407::step02::sent01::004::CUTRES,2,r-1407::step02::sent01::006
r-1407::step03::sent01::000::CUTRES,RESULT,r-1407::step03::sent01::000
r-1407::step03::sent01::000::CUTRES,PARTOF,r-1407::step03::sent01::003::CRL
r-1407::step02::sent01::006::CUTRES,1,r-1407::step03::sent01::000
r-1407::step04::sent01::000::CUTRES,RESULT,r-1407::step04::sent01::000
r-1407::step03::sent01::000::CUTRES,1,r-1407::step04::sent01::000
r-1407::step04::sent01::001::CRL,2,r-1407::step04::sent01::000
r-1407::step04::sent01::003::CUTRES,RESULT,r-1407::step04::sent01::003
r-1407::step04::sent01::000::CUTRES,1,r-1407::step04::sent01::003
r-1407::step05::sent01::000::CUTRES,RESULT,r-1407::step05::sent01::000
r-1407::step04::sent01::003::CUTRES,1,r-1407::step05::sent01::000
r-1407::step06::sent01::000::CUTRES,RESULT,r-1407::step06::sent01::000
r-1407::step05::sent01::000::CUTRES,1,r-1407::step06::sent01::000
r-1407::step06::sent01::002::CRL,2,r-1407::step06::sent01::000
r-1407::step07::sent01::000::CUTRES,RESULT,r-1407::step07::sent01::000
r-1407::step06::sent01::000::CUTRES,1,r-1407::step07::sent01::000
r-1407::step07::sent01::004::CRL,2,r-1407::step07::sent01::000
r-1407::step07::sent01::007::CRL,3,r-1407::step07::sent01::000
r-1407::step07::sent01::010::CRL,4,r-1407::step07::sent01::000
r-1407::step07::sent01::000::CUTRES,1,r-1407::@FINALIZE
r-1407::FINALRES,RESULT,r-1407::@FINALIZE
