# 230116-102801
r-1968::step01::sent01::010::CUTRES,RESULT,r-1968::step01::sent01::010
r-1968::step01::sent01::011::CRL,1,r-1968::step01::sent01::010
r-1968::step02::sent01::005::CUTRES,RESULT,r-1968::step02::sent01::005
r-1968::step02::sent01::006::CRL,1,r-1968::step02::sent01::005
r-1968::step02::sent01::008::CRL,2,r-1968::step02::sent01::005
r-1968::step02::sent01::012::CUTRES,RESULT,r-1968::step02::sent01::012
r-1968::step02::sent01::005::CUTRES,1,r-1968::step02::sent01::012
r-1968::step03::sent01::000::CUTRES,RESULT,r-1968::step03::sent01::000
r-1968::step03::sent01::002::CRL,1,r-1968::step03::sent01::000
r-1968::step03::sent01::004::CRL,2,r-1968::step03::sent01::000
r-1968::step03::sent01::006::CUTRES,RESULT,r-1968::step03::sent01::006
r-1968::step02::sent01::012::CUTRES,1,r-1968::step03::sent01::006
r-1968::step02::sent01::012::CUTRES,CUI,r-1968::step03::sent01::009::CRL
r-1968::step03::sent01::000::CUTRES,2,r-1968::step03::sent01::006
r-1968::step04::sent01::005::CUTRES,RESULT,r-1968::step04::sent01::005
r-1968::step03::sent01::006::CUTRES,1,r-1968::step04::sent01::005
r-1968::step05::sent01::004::CUTRES,RESULT,r-1968::step05::sent01::004
r-1968::step04::sent01::005::CUTRES,1,r-1968::step05::sent01::004
r-1968::step05::sent01::007::CRL,2,r-1968::step05::sent01::004
r-1968::step06::sent01::000::CUTRES,RESULT,r-1968::step06::sent01::000
r-1968::step05::sent01::004::CUTRES,1,r-1968::step06::sent01::000
r-1968::step05::sent01::004::CUTRES,CUI,r-1968::step06::sent01::002::CRL
r-1968::step07::sent01::000::CUTRES,RESULT,r-1968::step07::sent01::000
r-1968::step07::sent01::000::CUTRES,CUI,r-1968::step07::sent01::007::CRL
r-1968::step06::sent01::000::CUTRES,1,r-1968::step07::sent01::000
r-1968::step01::sent01::010::CUTRES,2,r-1968::step07::sent01::000
r-1968::step01::sent01::010::CUTRES,CUI,r-1968::step07::sent01::011::CRL
r-1968::step08::sent01::000::CUTRES,RESULT,r-1968::step08::sent01::000
r-1968::step07::sent01::000::CUTRES,1,r-1968::step08::sent01::000
r-1968::step07::sent01::000::CUTRES,CUI,r-1968::step08::sent01::004::CRL
r-1968::step09::sent01::000::CUTRES1,RESULT,r-1968::step09::sent01::000
r-1968::step09::sent01::000::CUTRES1,CUI,r-1968::step08::sent01::000::CUTRES
r-1968::step09::sent01::000::CUTRES2,RESULT,r-1968::step09::sent01::000
r-1968::step09::sent01::000::CUTRES2,CUI,r-1968::step09::sent01::002::CRL
r-1968::step09::sent01::005::CUTRES,RESULT,r-1968::step09::sent01::005
r-1968::step09::sent01::000::CUTRES1,1,r-1968::step09::sent01::005
r-1968::step10::sent01::000::CUTRES,RESULT,r-1968::step10::sent01::000
r-1968::step10::sent01::003::CRL,1,r-1968::step10::sent01::000
r-1968::step10::sent01::005::CRL,2,r-1968::step10::sent01::000
r-1968::step10::sent01::007::CUTRES,RESULT,r-1968::step10::sent01::007
r-1968::step09::sent01::005::CUTRES,1,r-1968::step10::sent01::007
r-1968::step09::sent01::005::CUTRES,CUI,r-1968::step10::sent01::008::CRL
r-1968::step10::sent01::000::CUTRES,2,r-1968::step10::sent01::007
r-1968::step10::sent01::000::CUTRES,CUI,r-1968::step10::sent01::011::CRL
r-1968::step10::sent01::007::CUTRES,1,r-1968::@FINALIZE
r-1968::FINALRES,RESULT,r-1968::@FINALIZE
