# 230113-164055
r-2104::step01::sent01::003::CUTRES,RESULT,r-2104::step01::sent01::003
r-2104::step01::sent01::001::CRL,1,r-2104::step01::sent01::003
r-2104::step02::sent01::000::CUTRES,RESULT,r-2104::step02::sent01::000
r-2104::step01::sent01::003::CUTRES,1,r-2104::step02::sent01::000
r-2104::step01::sent01::003::CUTRES,CUI,r-2104::step02::sent01::002::CRL
r-2104::step02::sent01::004::CRL,2,r-2104::step02::sent01::000
r-2104::step02::sent01::007::CRL,3,r-2104::step02::sent01::000
r-2104::step02::sent01::009::CRL,4,r-2104::step02::sent01::000
r-2104::step02::sent01::011::CRL,5,r-2104::step02::sent01::000
r-2104::step02::sent01::013::CRL,6,r-2104::step02::sent01::000
r-2104::step02::sent01::019::CRL,7,r-2104::step02::sent01::000
r-2104::step03::sent01::000::CUTRES,RESULT,r-2104::step03::sent01::000
r-2104::step03::sent01::000::CUTRES,CUI,r-2104::step03::sent01::006::CRL
r-2104::step03::sent01::002::CRL,1,r-2104::step03::sent01::000
r-2104::step03::sent01::008::CUTRES,RESULT,r-2104::step03::sent01::008
r-2104::step02::sent01::000::CUTRES,1,r-2104::step03::sent01::008
r-2104::step02::sent01::000::CUTRES,CUI,r-2104::step03::sent01::012::CRL
r-2104::step03::sent01::000::CUTRES,2,r-2104::step03::sent01::008
r-2104::step03::sent01::000::CUTRES,CUI,r-2104::step03::sent01::009::SRL::1::SRLINGREDIENT
r-2104::step04::sent01::000::CUTRES,RESULT,r-2104::step04::sent01::000
r-2104::step03::sent01::008::CUTRES,1,r-2104::step04::sent01::000
r-2104::step05::sent01::001::CUTRES,RESULT,r-2104::step05::sent01::001
r-2104::step04::sent01::000::CUTRES,1,r-2104::step05::sent01::001
r-2104::step04::sent01::000::CUTRES,PARTOF,r-2104::step05::sent01::005::CRL
r-2104::step04::sent01::000::CUTRES,CUI,r-2104::step05::sent01::003::CRL
r-2104::step05::sent01::015::CRL,2,r-2104::step05::sent01::001
r-2104::step06::sent01::000::CUTRES,RESULT,r-2104::step06::sent01::000
r-2104::step05::sent01::001::CUTRES,1,r-2104::step06::sent01::000
r-2104::step06::sent01::003::CRL,2,r-2104::step06::sent01::000
r-2104::step06::sent01::006::CRL,3,r-2104::step06::sent01::000
r-2104::step06::sent01::009::CUTRES,RESULT,r-2104::step06::sent01::009
r-2104::step06::sent01::014::CRL,1,r-2104::step06::sent01::009
r-2104::step06::sent01::000::CUTRES,2,r-2104::step06::sent01::009
r-2104::step06::sent01::000::CUTRES,CUI,r-2104::step06::sent01::018::CRL
r-2104::step06::sent01::009::CUTRES,1,r-2104::@FINALIZE
r-2104::FINALRES,RESULT,r-2104::@FINALIZE
